,Id,Source,DateTime,PayLoad,id,description,delay,max,min,precision,noisebias,noisesigma,Time,Lat,Lon,Depth,sun,Bt,Bij,Bl,wind_x,wind_y,temperature,U,V,DOX,NOX,ALG
0,wind_x,SimSenY,2008-08-23 04:00:03,"{'Time': 14400, 'Lat': 47.50516666666667, 'Lon': -122.21511111111111, 'Depth': nan, 'wind_y': -1.5018091201782227, 'Bt': 8, 'Bij': 9, 'Bl': nan}",,,,,,,,,14400,47.50516666666667,-122.21511111111111,,,8,9,,,-1.5018091201782227,,,,,,
0,temperature,SimSenT,2008-08-23 04:00:04,"{'Time': 14400, 'Lat': 47.50516666666667, 'Lon': -122.21511111111111, 'Depth': 0.0, 'temperature': 19.924100875854492, 'Bt': 8, 'Bij': 9, 'Bl': 54}",,,,,,,,,14400,47.50516666666667,-122.21511111111111,0.0,,8,9,54,,,19.924100875854492,,,,,
0,U,SimSenU,2008-08-23 04:00:04,"{'Time': 14400, 'Lat': 47.50516666666667, 'Lon': -122.21511111111111, 'Depth': 0.0, 'U': -0.00024489438510499895, 'Bt': 8, 'Bij': 9, 'Bl': 54}",,,,,,,,,14400,47.50516666666667,-122.21511111111111,0.0,,8,9,54,,,,-0.00024489438510499895,,,,
0,W,SimSenV,2008-08-23 04:00:04,"{'Time': 14400, 'Lat': 47.50516666666667, 'Lon': -122.21511111111111, 'Depth': 0.0, 'V': 0.0005182523746043444, 'Bt': 8, 'Bij': 9, 'Bl': 54}",,,,,,,,,14400,47.50516666666667,-122.21511111111111,0.0,,8,9,54,,,,,0.0005182523746043444,,,
0,DOX,SimSenO,2008-08-23 04:00:05,"{'Time': 14400, 'Lat': 47.50516666666667, 'Lon': -122.21511111111111, 'Depth': 0.0, 'DOX': 9.830538749694824, 'Bt': 8, 'Bij': 9, 'Bl': 54}",,,,,,,,,14400,47.50516666666667,-122.21511111111111,0.0,,8,9,54,,,,,,9.830538749694824,,
0,NOX,SimSenN,2008-08-23 04:00:06,"{'Time': 14400, 'Lat': 47.50516666666667, 'Lon': -122.21511111111111, 'Depth': 0.0, 'NOX': 0.24698671698570251, 'Bt': 8, 'Bij': 9, 'Bl': 54}",,,,,,,,,14400,47.50516666666667,-122.21511111111111,0.0,,8,9,54,,,,,,,0.24698671698570251,
0,ALG,SimSenA,2008-08-23 04:00:07,"{'Time': 14400, 'Lat': 47.50516666666667, 'Lon': -122.21511111111111, 'Depth': 0.0, 'ALG': 2.7557153701782227, 'Bt': 8, 'Bij': 9, 'Bl': 54}",,,,,,,,,14400,47.50516666666667,-122.21511111111111,0.0,,8,9,54,,,,,,,,2.7557153701782227
0,sun,SimSenS,2008-08-23 04:30:02,"{'Time': 16200, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 9, 'Bij': nan, 'Bl': nan}",,,,,,,,,16200,,,,0.0,9,,,,,,,,,,
0,wind_x,SimSenX,2008-08-23 04:30:03,"{'Time': 16200, 'Lat': 47.505187500000005, 'Lon': -122.215125, 'Depth': nan, 'wind_x': 1.127766728401184, 'Bt': 9, 'Bij': 9, 'Bl': nan}",,,,,,,,,16200,47.505187500000005,-122.215125,,,9,9,,1.127766728401184,,,,,,,
0,wind_x,SimSenY,2008-08-23 04:30:03,"{'Time': 16200, 'Lat': 47.505187500000005, 'Lon': -122.215125, 'Depth': nan, 'wind_y': -1.5193837881088257, 'Bt': 9, 'Bij': 9, 'Bl': nan}",,,,,,,,,16200,47.505187500000005,-122.215125,,,9,9,,,-1.5193837881088257,,,,,,
0,temperature,SimSenT,2008-08-23 04:30:04,"{'Time': 16200, 'Lat': 47.505187500000005, 'Lon': -122.215125, 'Depth': 0.0, 'temperature': 19.944969177246094, 'Bt': 9, 'Bij': 9, 'Bl': 54}",,,,,,,,,16200,47.505187500000005,-122.215125,0.0,,9,9,54,,,19.944969177246094,,,,,
0,U,SimSenU,2008-08-23 04:30:04,"{'Time': 16200, 'Lat': 47.505187500000005, 'Lon': -122.215125, 'Depth': 0.0, 'U': -0.00017029665468726307, 'Bt': 9, 'Bij': 9, 'Bl': 54}",,,,,,,,,16200,47.505187500000005,-122.215125,0.0,,9,9,54,,,,-0.00017029665468726307,,,,
0,W,SimSenV,2008-08-23 04:30:04,"{'Time': 16200, 'Lat': 47.505187500000005, 'Lon': -122.215125, 'Depth': 0.0, 'V': 0.0005140129360370338, 'Bt': 9, 'Bij': 9, 'Bl': 54}",,,,,,,,,16200,47.505187500000005,-122.215125,0.0,,9,9,54,,,,,0.0005140129360370338,,,
0,DOX,SimSenO,2008-08-23 04:30:05,"{'Time': 16200, 'Lat': 47.505187500000005, 'Lon': -122.215125, 'Depth': 0.0, 'DOX': 10.290238380432129, 'Bt': 9, 'Bij': 9, 'Bl': 54}",,,,,,,,,16200,47.505187500000005,-122.215125,0.0,,9,9,54,,,,,,10.290238380432129,,
0,NOX,SimSenN,2008-08-23 04:30:06,"{'Time': 16200, 'Lat': 47.505187500000005, 'Lon': -122.215125, 'Depth': 0.0, 'NOX': 0.22158579528331757, 'Bt': 9, 'Bij': 9, 'Bl': 54}",,,,,,,,,16200,47.505187500000005,-122.215125,0.0,,9,9,54,,,,,,,0.22158579528331757,
0,ALG,SimSenA,2008-08-23 04:30:07,"{'Time': 16200, 'Lat': 47.505187500000005, 'Lon': -122.215125, 'Depth': 0.0, 'ALG': 2.8780171871185303, 'Bt': 9, 'Bij': 9, 'Bl': 54}",,,,,,,,,16200,47.505187500000005,-122.215125,0.0,,9,9,54,,,,,,,,2.8780171871185303
0,sun,SimSenS,2008-08-23 05:00:02,"{'Time': 18000, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 10, 'Bij': nan, 'Bl': nan}",,,,,,,,,18000,,,,0.0,10,,,,,,,,,,
0,wind_x,SimSenX,2008-08-23 05:00:03,"{'Time': 18000, 'Lat': 47.505208333333336, 'Lon': -122.21513888888887, 'Depth': nan, 'wind_x': 1.0430828332901, 'Bt': 10, 'Bij': 9, 'Bl': nan}",,,,,,,,,18000,47.505208333333336,-122.21513888888887,,,10,9,,1.0430828332901,,,,,,,
0,wind_x,SimSenY,2008-08-23 05:00:03,"{'Time': 18000, 'Lat': 47.505208333333336, 'Lon': -122.21513888888887, 'Depth': nan, 'wind_y': -1.5408408641815186, 'Bt': 10, 'Bij': 9, 'Bl': nan}",,,,,,,,,18000,47.505208333333336,-122.21513888888887,,,10,9,,,-1.5408408641815186,,,,,,
0,temperature,SimSenT,2008-08-23 05:00:04,"{'Time': 18000, 'Lat': 47.505208333333336, 'Lon': -122.21513888888887, 'Depth': 0.0, 'temperature': 19.959529876708984, 'Bt': 10, 'Bij': 9, 'Bl': 54}",,,,,,,,,18000,47.505208333333336,-122.21513888888887,0.0,,10,9,54,,,19.959529876708984,,,,,
0,U,SimSenU,2008-08-23 05:00:04,"{'Time': 18000, 'Lat': 47.505208333333336, 'Lon': -122.21513888888887, 'Depth': 0.0, 'U': -0.00017294900317210704, 'Bt': 10, 'Bij': 9, 'Bl': 54}",,,,,,,,,18000,47.505208333333336,-122.21513888888887,0.0,,10,9,54,,,,-0.00017294900317210704,,,,
0,W,SimSenV,2008-08-23 05:00:04,"{'Time': 18000, 'Lat': 47.505208333333336, 'Lon': -122.21513888888887, 'Depth': 0.0, 'V': 0.0004975675255991518, 'Bt': 10, 'Bij': 9, 'Bl': 54}",,,,,,,,,18000,47.505208333333336,-122.21513888888887,0.0,,10,9,54,,,,,0.0004975675255991518,,,
0,DOX,SimSenO,2008-08-23 05:00:05,"{'Time': 18000, 'Lat': 47.505208333333336, 'Lon': -122.21513888888887, 'Depth': 0.0, 'DOX': 10.641972541809082, 'Bt': 10, 'Bij': 9, 'Bl': 54}",,,,,,,,,18000,47.505208333333336,-122.21513888888887,0.0,,10,9,54,,,,,,10.641972541809082,,
0,NOX,SimSenN,2008-08-23 05:00:06,"{'Time': 18000, 'Lat': 47.505208333333336, 'Lon': -122.21513888888887, 'Depth': 0.0, 'NOX': 0.20195047557353973, 'Bt': 10, 'Bij': 9, 'Bl': 54}",,,,,,,,,18000,47.505208333333336,-122.21513888888887,0.0,,10,9,54,,,,,,,0.20195047557353973,
0,ALG,SimSenA,2008-08-23 05:00:07,"{'Time': 18000, 'Lat': 47.505208333333336, 'Lon': -122.21513888888887, 'Depth': 0.0, 'ALG': 2.9693939685821533, 'Bt': 10, 'Bij': 9, 'Bl': 54}",,,,,,,,,18000,47.505208333333336,-122.21513888888887,0.0,,10,9,54,,,,,,,,2.9693939685821533
0,sun,SimSenS,2008-08-23 05:30:02,"{'Time': 19800, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 11, 'Bij': nan, 'Bl': nan}",,,,,,,,,19800,,,,0.0,11,,,,,,,,,,
0,wind_x,SimSenX,2008-08-23 05:30:03,"{'Time': 19800, 'Lat': 47.505229166666666, 'Lon': -122.21515277777776, 'Depth': nan, 'wind_x': 0.9588942527770996, 'Bt': 11, 'Bij': 9, 'Bl': nan}",,,,,,,,,19800,47.505229166666666,-122.21515277777776,,,11,9,,0.9588942527770996,,,,,,,
0,wind_x,SimSenY,2008-08-23 05:30:03,"{'Time': 19800, 'Lat': 47.505229166666666, 'Lon': -122.21515277777776, 'Depth': nan, 'wind_y': -1.5621724128723145, 'Bt': 11, 'Bij': 9, 'Bl': nan}",,,,,,,,,19800,47.505229166666666,-122.21515277777776,,,11,9,,,-1.5621724128723145,,,,,,
0,temperature,SimSenT,2008-08-23 05:30:04,"{'Time': 19800, 'Lat': 47.505229166666666, 'Lon': -122.21515277777776, 'Depth': 0.0, 'temperature': 19.9697322845459, 'Bt': 11, 'Bij': 9, 'Bl': 54}",,,,,,,,,19800,47.505229166666666,-122.21515277777776,0.0,,11,9,54,,,19.9697322845459,,,,,
0,U,SimSenU,2008-08-23 05:30:04,"{'Time': 19800, 'Lat': 47.505229166666666, 'Lon': -122.21515277777776, 'Depth': 0.0, 'U': -0.00014834471221547574, 'Bt': 11, 'Bij': 9, 'Bl': 54}",,,,,,,,,19800,47.505229166666666,-122.21515277777776,0.0,,11,9,54,,,,-0.00014834471221547574,,,,
0,W,SimSenV,2008-08-23 05:30:04,"{'Time': 19800, 'Lat': 47.505229166666666, 'Lon': -122.21515277777776, 'Depth': 0.0, 'V': 0.00046070851385593414, 'Bt': 11, 'Bij': 9, 'Bl': 54}",,,,,,,,,19800,47.505229166666666,-122.21515277777776,0.0,,11,9,54,,,,,0.00046070851385593414,,,
0,DOX,SimSenO,2008-08-23 05:30:05,"{'Time': 19800, 'Lat': 47.505229166666666, 'Lon': -122.21515277777776, 'Depth': 0.0, 'DOX': 11.121333122253418, 'Bt': 11, 'Bij': 9, 'Bl': 54}",,,,,,,,,19800,47.505229166666666,-122.21515277777776,0.0,,11,9,54,,,,,,11.121333122253418,,
0,NOX,SimSenN,2008-08-23 05:30:06,"{'Time': 19800, 'Lat': 47.505229166666666, 'Lon': -122.21515277777776, 'Depth': 0.0, 'NOX': 0.17599529027938843, 'Bt': 11, 'Bij': 9, 'Bl': 54}",,,,,,,,,19800,47.505229166666666,-122.21515277777776,0.0,,11,9,54,,,,,,,0.17599529027938843,
0,ALG,SimSenA,2008-08-23 05:30:07,"{'Time': 19800, 'Lat': 47.505229166666666, 'Lon': -122.21515277777776, 'Depth': 0.0, 'ALG': 3.097273111343384, 'Bt': 11, 'Bij': 9, 'Bl': 54}",,,,,,,,,19800,47.505229166666666,-122.21515277777776,0.0,,11,9,54,,,,,,,,3.097273111343384
0,sun,SimSenS,2008-08-23 06:00:02,"{'Time': 21600, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.0, 'Bt': 12, 'Bij': nan, 'Bl': nan}",,,,,,,,,21600,,,,0.0,12,,,,,,,,,,
0,wind_x,SimSenX,2008-08-23 06:00:03,"{'Time': 21600, 'Lat': 47.50525, 'Lon': -122.21516666666668, 'Depth': nan, 'wind_x': 0.8742103576660156, 'Bt': 12, 'Bij': 9, 'Bl': nan}",,,,,,,,,21600,47.50525,-122.21516666666668,,,12,9,,0.8742103576660156,,,,,,,
0,wind_x,SimSenY,2008-08-23 06:00:03,"{'Time': 21600, 'Lat': 47.50525, 'Lon': -122.21516666666668, 'Depth': nan, 'wind_y': -1.5836294889450073, 'Bt': 12, 'Bij': 9, 'Bl': nan}",,,,,,,,,21600,47.50525,-122.21516666666668,,,12,9,,,-1.5836294889450073,,,,,,
0,temperature,SimSenT,2008-08-23 06:00:04,"{'Time': 21600, 'Lat': 47.50525, 'Lon': -122.21516666666668, 'Depth': 0.0, 'temperature': 19.976972579956055, 'Bt': 12, 'Bij': 9, 'Bl': 54}",,,,,,,,,21600,47.50525,-122.21516666666668,0.0,,12,9,54,,,19.976972579956055,,,,,
0,U,SimSenU,2008-08-23 06:00:04,"{'Time': 21600, 'Lat': 47.50525, 'Lon': -122.21516666666668, 'Depth': 0.0, 'U': -0.00013088104606140405, 'Bt': 12, 'Bij': 9, 'Bl': 54}",,,,,,,,,21600,47.50525,-122.21516666666668,0.0,,12,9,54,,,,-0.00013088104606140405,,,,
0,W,SimSenV,2008-08-23 06:00:04,"{'Time': 21600, 'Lat': 47.50525, 'Lon': -122.21516666666668, 'Depth': 0.0, 'V': 0.00044465725659392774, 'Bt': 12, 'Bij': 9, 'Bl': 54}",,,,,,,,,21600,47.50525,-122.21516666666668,0.0,,12,9,54,,,,,0.00044465725659392774,,,
0,DOX,SimSenO,2008-08-23 06:00:05,"{'Time': 21600, 'Lat': 47.50525, 'Lon': -122.21516666666668, 'Depth': 0.0, 'DOX': 11.553910255432129, 'Bt': 12, 'Bij': 9, 'Bl': 54}",,,,,,,,,21600,47.50525,-122.21516666666668,0.0,,12,9,54,,,,,,11.553910255432129,,
0,NOX,SimSenN,2008-08-23 06:00:06,"{'Time': 21600, 'Lat': 47.50525, 'Lon': -122.21516666666668, 'Depth': 0.0, 'NOX': 0.15236647427082062, 'Bt': 12, 'Bij': 9, 'Bl': 54}",,,,,,,,,21600,47.50525,-122.21516666666668,0.0,,12,9,54,,,,,,,0.15236647427082062,
0,ALG,SimSenA,2008-08-23 06:00:07,"{'Time': 21600, 'Lat': 47.50525, 'Lon': -122.21516666666668, 'Depth': 0.0, 'ALG': 3.2120361328125, 'Bt': 12, 'Bij': 9, 'Bl': 54}",,,,,,,,,21600,47.50525,-122.21516666666668,0.0,,12,9,54,,,,,,,,3.2120361328125
0,sun,SimSenS,2008-08-23 06:30:02,"{'Time': 23400, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.13052619221957926, 'Bt': 13, 'Bij': nan, 'Bl': nan}",,,,,,,,,23400,,,,0.13052619221957926,13,,,,,,,,,,
0,wind_x,SimSenX,2008-08-23 06:30:03,"{'Time': 23400, 'Lat': 47.50527083333333, 'Lon': -122.21518055555556, 'Depth': nan, 'wind_x': 0.00013737622066400945, 'Bt': 13, 'Bij': 9, 'Bl': nan}",,,,,,,,,23400,47.50527083333333,-122.21518055555556,,,13,9,,0.00013737622066400945,,,,,,,
0,wind_x,SimSenY,2008-08-23 06:30:03,"{'Time': 23400, 'Lat': 47.50527083333333, 'Lon': -122.21518055555556, 'Depth': nan, 'wind_y': -1.544745922088623, 'Bt': 13, 'Bij': 9, 'Bl': nan}",,,,,,,,,23400,47.50527083333333,-122.21518055555556,,,13,9,,,-1.544745922088623,,,,,,
0,temperature,SimSenT,2008-08-23 06:30:04,"{'Time': 23400, 'Lat': 47.50527083333333, 'Lon': -122.21518055555556, 'Depth': 0.0, 'temperature': 19.982561111450195, 'Bt': 13, 'Bij': 9, 'Bl': 54}",,,,,,,,,23400,47.50527083333333,-122.21518055555556,0.0,,13,9,54,,,19.982561111450195,,,,,
0,U,SimSenU,2008-08-23 06:30:04,"{'Time': 23400, 'Lat': 47.50527083333333, 'Lon': -122.21518055555556, 'Depth': 0.0, 'U': -0.00030827202135697007, 'Bt': 13, 'Bij': 9, 'Bl': 54}",,,,,,,,,23400,47.50527083333333,-122.21518055555556,0.0,,13,9,54,,,,-0.00030827202135697007,,,,
0,W,SimSenV,2008-08-23 06:30:04,"{'Time': 23400, 'Lat': 47.50527083333333, 'Lon': -122.21518055555556, 'Depth': 0.0, 'V': 0.00036356941564008594, 'Bt': 13, 'Bij': 9, 'Bl': 54}",,,,,,,,,23400,47.50527083333333,-122.21518055555556,0.0,,13,9,54,,,,,0.00036356941564008594,,,
0,DOX,SimSenO,2008-08-23 06:30:05,"{'Time': 23400, 'Lat': 47.50527083333333, 'Lon': -122.21518055555556, 'Depth': 0.0, 'DOX': 12.094672203063965, 'Bt': 13, 'Bij': 9, 'Bl': 54}",,,,,,,,,23400,47.50527083333333,-122.21518055555556,0.0,,13,9,54,,,,,,12.094672203063965,,
0,NOX,SimSenN,2008-08-23 06:30:06,"{'Time': 23400, 'Lat': 47.50527083333333, 'Lon': -122.21518055555556, 'Depth': 0.0, 'NOX': 0.1235838308930397, 'Bt': 13, 'Bij': 9, 'Bl': 54}",,,,,,,,,23400,47.50527083333333,-122.21518055555556,0.0,,13,9,54,,,,,,,0.1235838308930397,
0,ALG,SimSenA,2008-08-23 06:30:07,"{'Time': 23400, 'Lat': 47.50527083333333, 'Lon': -122.21518055555556, 'Depth': 0.0, 'ALG': 3.357778549194336, 'Bt': 13, 'Bij': 9, 'Bl': 54}",,,,,,,,,23400,47.50527083333333,-122.21518055555556,0.0,,13,9,54,,,,,,,,3.357778549194336
0,sun,SimSenS,2008-08-23 07:00:02,"{'Time': 25200, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.25881904510298015, 'Bt': 14, 'Bij': nan, 'Bl': nan}",,,,,,,,,25200,,,,0.25881904510298015,14,,,,,,,,,,
0,wind_x,SimSenX,2008-08-23 07:00:03,"{'Time': 25200, 'Lat': 47.50529166666667, 'Lon': -122.21519444444444, 'Depth': nan, 'wind_x': -0.7731885313987732, 'Bt': 14, 'Bij': 9, 'Bl': nan}",,,,,,,,,25200,47.50529166666667,-122.21519444444444,,,14,9,,-0.7731885313987732,,,,,,,
0,wind_x,SimSenY,2008-08-23 07:00:03,"{'Time': 25200, 'Lat': 47.50529166666667, 'Lon': -122.21519444444444, 'Depth': nan, 'wind_y': -1.497581124305725, 'Bt': 14, 'Bij': 9, 'Bl': nan}",,,,,,,,,25200,47.50529166666667,-122.21519444444444,,,14,9,,,-1.497581124305725,,,,,,
0,temperature,SimSenT,2008-08-23 07:00:04,"{'Time': 25200, 'Lat': 47.50529166666667, 'Lon': -122.21519444444444, 'Depth': 0.0, 'temperature': 19.987409591674805, 'Bt': 14, 'Bij': 9, 'Bl': 54}",,,,,,,,,25200,47.50529166666667,-122.21519444444444,0.0,,14,9,54,,,19.987409591674805,,,,,
0,U,SimSenU,2008-08-23 07:00:04,"{'Time': 25200, 'Lat': 47.50529166666667, 'Lon': -122.21519444444444, 'Depth': 0.0, 'U': -0.0007888189284130931, 'Bt': 14, 'Bij': 9, 'Bl': 54}",,,,,,,,,25200,47.50529166666667,-122.21519444444444,0.0,,14,9,54,,,,-0.0007888189284130931,,,,
0,W,SimSenV,2008-08-23 07:00:04,"{'Time': 25200, 'Lat': 47.50529166666667, 'Lon': -122.21519444444444, 'Depth': 0.0, 'V': 0.00012110124225728214, 'Bt': 14, 'Bij': 9, 'Bl': 54}",,,,,,,,,25200,47.50529166666667,-122.21519444444444,0.0,,14,9,54,,,,,0.00012110124225728214,,,
0,DOX,SimSenO,2008-08-23 07:00:05,"{'Time': 25200, 'Lat': 47.50529166666667, 'Lon': -122.21519444444444, 'Depth': 0.0, 'DOX': 12.651421546936035, 'Bt': 14, 'Bij': 9, 'Bl': 54}",,,,,,,,,25200,47.50529166666667,-122.21519444444444,0.0,,14,9,54,,,,,,12.651421546936035,,
0,NOX,SimSenN,2008-08-23 07:00:06,"{'Time': 25200, 'Lat': 47.50529166666667, 'Lon': -122.21519444444444, 'Depth': 0.0, 'NOX': 0.09424876421689987, 'Bt': 14, 'Bij': 9, 'Bl': 54}",,,,,,,,,25200,47.50529166666667,-122.21519444444444,0.0,,14,9,54,,,,,,,0.09424876421689987,
0,ALG,SimSenA,2008-08-23 07:00:07,"{'Time': 25200, 'Lat': 47.50529166666667, 'Lon': -122.21519444444444, 'Depth': 0.0, 'ALG': 3.5091898441314697, 'Bt': 14, 'Bij': 9, 'Bl': 54}",,,,,,,,,25200,47.50529166666667,-122.21519444444444,0.0,,14,9,54,,,,,,,,3.5091898441314697
0,sun,SimSenS,2008-08-23 07:30:02,"{'Time': 27000, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.38268343236509, 'Bt': 15, 'Bij': nan, 'Bl': nan}",,,,,,,,,27000,,,,0.38268343236509,15,,,,,,,,,,
0,wind_x,SimSenX,2008-08-23 07:30:03,"{'Time': 27000, 'Lat': 47.5053125, 'Lon': -122.21520833333334, 'Depth': nan, 'wind_x': -0.38928642868995667, 'Bt': 15, 'Bij': 9, 'Bl': nan}",,,,,,,,,27000,47.5053125,-122.21520833333334,,,15,9,,-0.38928642868995667,,,,,,,
0,wind_x,SimSenY,2008-08-23 07:30:03,"{'Time': 27000, 'Lat': 47.5053125, 'Lon': -122.21520833333334, 'Depth': nan, 'wind_y': -1.346774935722351, 'Bt': 15, 'Bij': 9, 'Bl': nan}",,,,,,,,,27000,47.5053125,-122.21520833333334,,,15,9,,,-1.346774935722351,,,,,,
0,temperature,SimSenT,2008-08-23 07:30:04,"{'Time': 27000, 'Lat': 47.5053125, 'Lon': -122.21520833333334, 'Depth': 0.0, 'temperature': 19.9949893951416, 'Bt': 15, 'Bij': 9, 'Bl': 54}",,,,,,,,,27000,47.5053125,-122.21520833333334,0.0,,15,9,54,,,19.9949893951416,,,,,
0,U,SimSenU,2008-08-23 07:30:04,"{'Time': 27000, 'Lat': 47.5053125, 'Lon': -122.21520833333334, 'Depth': 0.0, 'U': -0.001208733068779111, 'Bt': 15, 'Bij': 9, 'Bl': 54}",,,,,,,,,27000,47.5053125,-122.21520833333334,0.0,,15,9,54,,,,-0.001208733068779111,,,,
0,W,SimSenV,2008-08-23 07:30:04,"{'Time': 27000, 'Lat': 47.5053125, 'Lon': -122.21520833333334, 'Depth': 0.0, 'V': -0.0001380319008603692, 'Bt': 15, 'Bij': 9, 'Bl': 54}",,,,,,,,,27000,47.5053125,-122.21520833333334,0.0,,15,9,54,,,,,-0.0001380319008603692,,,
0,DOX,SimSenO,2008-08-23 07:30:05,"{'Time': 27000, 'Lat': 47.5053125, 'Lon': -122.21520833333334, 'Depth': 0.0, 'DOX': 13.714770317077637, 'Bt': 15, 'Bij': 9, 'Bl': 54}",,,,,,,,,27000,47.5053125,-122.21520833333334,0.0,,15,9,54,,,,,,13.714770317077637,,
0,NOX,SimSenN,2008-08-23 07:30:06,"{'Time': 27000, 'Lat': 47.5053125, 'Lon': -122.21520833333334, 'Depth': 0.0, 'NOX': 0.03898288309574127, 'Bt': 15, 'Bij': 9, 'Bl': 54}",,,,,,,,,27000,47.5053125,-122.21520833333334,0.0,,15,9,54,,,,,,,0.03898288309574127,
0,ALG,SimSenA,2008-08-23 07:30:07,"{'Time': 27000, 'Lat': 47.5053125, 'Lon': -122.21520833333334, 'Depth': 0.0, 'ALG': 3.808736562728882, 'Bt': 15, 'Bij': 9, 'Bl': 54}",,,,,,,,,27000,47.5053125,-122.21520833333334,0.0,,15,9,54,,,,,,,,3.808736562728882
0,sun,SimSenS,2008-08-23 08:00:02,"{'Time': 28800, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.4999999999995878, 'Bt': 16, 'Bij': nan, 'Bl': nan}",,,,,,,,,28800,,,,0.4999999999995878,16,,,,,,,,,,
0,wind_x,SimSenX,2008-08-23 08:00:03,"{'Time': 28800, 'Lat': 47.50533333333333, 'Lon': -122.21522222222222, 'Depth': nan, 'wind_x': -0.08637465536594391, 'Bt': 16, 'Bij': 9, 'Bl': nan}",,,,,,,,,28800,47.50533333333333,-122.21522222222222,,,16,9,,-0.08637465536594391,,,,,,,
0,wind_x,SimSenY,2008-08-23 08:00:03,"{'Time': 28800, 'Lat': 47.50533333333333, 'Lon': -122.21522222222222, 'Depth': nan, 'wind_y': -1.1857867240905762, 'Bt': 16, 'Bij': 9, 'Bl': nan}",,,,,,,,,28800,47.50533333333333,-122.21522222222222,,,16,9,,,-1.1857867240905762,,,,,,
0,temperature,SimSenT,2008-08-23 08:00:04,"{'Time': 28800, 'Lat': 47.50533333333333, 'Lon': -122.21522222222222, 'Depth': 0.0, 'temperature': 20.008861541748047, 'Bt': 16, 'Bij': 9, 'Bl': 54}",,,,,,,,,28800,47.50533333333333,-122.21522222222222,0.0,,16,9,54,,,20.008861541748047,,,,,
0,U,SimSenU,2008-08-23 08:00:04,"{'Time': 28800, 'Lat': 47.50533333333333, 'Lon': -122.21522222222222, 'Depth': 0.0, 'U': -0.0016741070430725813, 'Bt': 16, 'Bij': 9, 'Bl': 54}",,,,,,,,,28800,47.50533333333333,-122.21522222222222,0.0,,16,9,54,,,,-0.0016741070430725813,,,,
0,W,SimSenV,2008-08-23 08:00:04,"{'Time': 28800, 'Lat': 47.50533333333333, 'Lon': -122.21522222222222, 'Depth': 0.0, 'V': -0.0002598823048174381, 'Bt': 16, 'Bij': 9, 'Bl': 54}",,,,,,,,,28800,47.50533333333333,-122.21522222222222,0.0,,16,9,54,,,,,-0.0002598823048174381,,,
0,DOX,SimSenO,2008-08-23 08:00:05,"{'Time': 28800, 'Lat': 47.50533333333333, 'Lon': -122.21522222222222, 'Depth': 0.0, 'DOX': 14.606548309326172, 'Bt': 16, 'Bij': 9, 'Bl': 54}",,,,,,,,,28800,47.50533333333333,-122.21522222222222,0.0,,16,9,54,,,,,,14.606548309326172,,
0,NOX,SimSenN,2008-08-23 08:00:06,"{'Time': 28800, 'Lat': 47.50533333333333, 'Lon': -122.21522222222222, 'Depth': 0.0, 'NOX': 0.0008423884282819927, 'Bt': 16, 'Bij': 9, 'Bl': 54}",,,,,,,,,28800,47.50533333333333,-122.21522222222222,0.0,,16,9,54,,,,,,,0.0008423884282819927,
0,ALG,SimSenA,2008-08-23 08:00:07,"{'Time': 28800, 'Lat': 47.50533333333333, 'Lon': -122.21522222222222, 'Depth': 0.0, 'ALG': 4.066230773925781, 'Bt': 16, 'Bij': 9, 'Bl': 54}",,,,,,,,,28800,47.50533333333333,-122.21522222222222,0.0,,16,9,54,,,,,,,,4.066230773925781
0,sun,SimSenS,2008-08-23 08:30:02,"{'Time': 30600, 'Lat': nan, 'Lon': nan, 'Depth': nan, 'sun': 0.6087614290090982, 'Bt': 17, 'Bij': nan, 'Bl': nan}",,,,,,,,,30600,,,,0.6087614290090982,17,,,,,,,,,,
0,wind_x,SimSenX,2008-08-23 08:30:03,"{'Time': 30600, 'Lat': 47.50535416666667, 'Lon': -122.21523611111112, 'Depth': nan, 'wind_x': -0.19644473493099213, 'Bt': 17, 'Bij': 9, 'Bl': nan}",,,,,,,,,30600,47.50535416666667,-122.21523611111112,,,17,9,,-0.19644473493099213,,,,,,,
0,wind_x,SimSenY,2008-08-23 08:30:03,"{'Time': 30600, 'Lat': 47.50535416666667, 'Lon': -122.21523611111112, 'Depth': nan, 'wind_y': -0.9740445613861084, 'Bt': 17, 'Bij': 9, 'Bl': nan}",,,,,,,,,30600,47.50535416666667,-122.21523611111112,,,17,9,,,-0.9740445613861084,,,,,,
0,temperature,SimSenT,2008-08-23 08:30:04,"{'Time': 30600, 'Lat': 47.50535416666667, 'Lon': -122.21523611111112, 'Depth': 0.0, 'temperature': 20.03080177307129, 'Bt': 17, 'Bij': 9, 'Bl': 54}",,,,,,,,,30600,47.50535416666667,-122.21523611111112,0.0,,17,9,54,,,20.03080177307129,,,,,
